id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count,toxic
518171,0.5,"My goodness....You seem to think Mr. Trump's comments are trivial and should be ignored.  I would suggest they are just further validation that Trump is an extremely crass, crude man who, over his entire lifetime, has displayed the same values he showcases in his comments in his comments,actions andrelationships toward and with women.  He's the """"posterboy"" for misogyny. Perhaps that's OK with you......that's your choice.  

You attempt to divert attention from these revelations with the rather tired mantra of all the horrible things Hillary Clinton and we awful ""leftist Americaphopes"" have done to you ""real Americans.""  

In fact, the ever-increasing damage to any hopes Trump had for being elected has ALL been self-inflicted. No one....not us ""nasty leftists""....not that ""horrible mainstream media""..or anyone else needs do a thing....Mr. Trump continues to do it all for...excuse me, that should be TO, himself.  Trump's fall  makes me believe there really is such a thing as Karma......",0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-09 23:05:14.880091+00,13,516900.0,147949,approved,0,0,0,0,0,0.0,10,10,1
577241,0.5,"People like this deserve to have their careers destroyed and ruined.   She should never be allowed to teach again.   She is clearly unfit.

She has a law degree.   She could find another way to make a living.  Someone that does an act of this nature needs to be made an example of.  Her punishment should be so severe that it will serve as a deterrent to others.",0.2,0.0,0.0,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-05 00:25:18.881920+00,13,575852.0,150564,approved,0,0,0,0,0,0.0,0,10,1
5775629,0.5,vote these bums out beginning 2018,0.0,0.0,0.0,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-15 22:39:56.340246+00,55,,366668,approved,0,0,0,2,0,0.0,0,10,1
1021410,0.8615384615384616,Hillary lost two elections for very good reason.   She's crooked as a dogs hind leg.,0.0307692307692307,0.0461538461538461,0.0461538461538461,0.8307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-20 21:06:24.517174+00,13,1021361.0,169320,approved,0,0,0,0,1,0.0,4,65,1
5819508,0.8,"Ok first of all I hit the YES button even if i disagree with someones comment. I would expect the same from you ! 

Stop calling these idiots "" activists "". 90% of them are high teenagers or students, they did not vote and most are unemployed as well. A group of losers looking to cause trouble fueled by the MSM's obsession with attacking all things Trump or right of Michael Moore. A complete joke. Activists do not slam nails into the sides of Police horses.",0.0,0.2,0.3,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-22 17:42:39.124161+00,54,,369213,approved,0,0,1,4,6,0.0,0,10,1
5964081,0.6125,"Morneau's plan is a stupid and vicious attack on family businesse. A farmer can't pay his kid for driving the tractor? A husband and wife can't both be paid for running a shop together?  
It seems like he's trying to force every smal business to have a formal payroll I.e. use services like ... HIS company Morneua-Sobeco.
On the heels of his other plan to make infrastructure beholden to rich folks, it becomes more and more clear that Morneau is a corrupt opportunist posing as a public servant.",0.0,0.0125,0.0125,0.625,0.0125,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-16 13:53:46.279377+00,54,,378480,approved,0,0,1,16,0,0.0,0,80,1
6064494,0.5,"Thank you for an editorial that does not mention Trump.  Additionally, thank you for seeing both sides for the clowns they are.",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-02 00:23:52.978662+00,54,,384221,approved,0,0,0,9,1,0.0,0,10,1
520557,0.631578947368421,Chugiak the coward needs to be banned from this site!,0.0,0.0131578947368421,0.0,0.5657894736842105,0.1052631578947368,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-11 00:49:11.789972+00,21,520536.0,148115,approved,0,0,0,2,0,0.0,0,76,1
5413760,0.6,"KD, it's possible that Trump has never lied. However, almost everything he spouts is untrue.
For example, last year he said that the winery he owns in Virginia is the largest winery on the east coast. That statement is untrue ... by two measures. First, it's not even the largest winery in Virginia. Secondly, he doesn't own the winery (it's a limited liability corporation, and its owners are not a matter of public record).
It's possible he didn't lie about this fact because he wanted it to be true so badly that in his deluded, narcissistic mind he had convinced himself that it actually was true.
In other words, he's more a sicko than a liar, and he's got all the Re-pubics in his cabinet and most of them in Congress kissing his ***, no matter what outrageous comments he blathers.",0.2,0.5,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-14 16:50:37.879452+00,102,5411700.0,344046,approved,0,0,0,2,0,0.2,0,10,1
6161163,0.7066666666666666,And his treasurer was a crook!,0.0133333333333333,0.0133333333333333,0.0,0.72,0.0133333333333333,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-17 05:00:38.706013+00,53,6157909.0,389675,approved,0,0,1,0,0,0.0133333333333333,0,75,1
5637615,0.5,"Good grief, Newt seems to get more depraved all the time.",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-22 03:27:39.279253+00,102,,357978,approved,0,0,0,4,0,0.0,0,10,1
5106836,0.6607142857142857,"Trump is no longer friends with putin, so his new buddy is Xi. What a sleazy country the US is turning into and I don't see major work to get rid of this clown.",0.0,0.0178571428571428,0.0535714285714285,0.6785714285714286,0.0178571428571428,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-07 18:29:07.174154+00,54,,325330,rejected,0,0,0,0,0,0.0,0,56,1
5284454,0.5689655172413794,Who is this parker bimbo. Maybe she prefers obooba out apologizing for everything like the traitor that he is.,0.0517241379310344,0.0,0.0,0.5689655172413794,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-21 15:58:29.545903+00,21,,336095,rejected,0,0,0,0,0,0.0,0,58,1
379941,0.8405797101449275,"How stupid can people be? Setting of a bunch of dynamite and have people watch for fun? In these day where the government flips out every time something goes boom.
People getting more stupid every day and I think drugs are at fault.",0.072463768115942,0.1739130434782608,0.0,0.8115942028985507,0.0289855072463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-08 19:30:08.353485+00,21,,140917,approved,0,0,0,1,0,0.0,4,69,1
1078814,0.6,"wygent wrote: ""Oh, puhleeze, you and Occupy Big Lake are talking the same talk as Chairman Mao and the idiots that created the USSR.""
.
And it appears that you, wygent, drank too much of the ""Cold War Kool-Aid™.""  When we cease to ask questions and come to believe an ideology, we are fodder for propaganda; the counter solution, of course, is pragmatism.  Believe what you will, I'll have no part of it.",0.0,0.2,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-05 00:28:02.824019+00,21,1076619.0,316455,approved,0,0,0,0,0,0.0,0,10,1
5220704,0.6,"Note: my old bosses used to repeat it's an average 10 year gestation period worldwide for planning large scale infrastructure. That's before any ground breaking ceremony. I think we walked into this deaf (to any contrary thinking), dumb, blind and stupid. That's no way to run things if it ever occurred to our city to be responsible stewards if the people. I could have suggested half a dozen other projects at the time that would benefit union labor for years to come and serve the people.",0.1,0.1,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-05 19:48:34.454342+00,55,5220640.0,332188,approved,0,0,0,2,0,0.0,0,10,1
682244,0.5,"Well if ""the chosen one"", Boy Blunder says there is nothing to see here, then just move anonymous everyone.  Is his middle name Hypocrite?",0.1,0.0,0.1,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-08 23:47:22.826800+00,54,,155279,approved,0,0,0,0,0,0.0,0,10,1
5356349,0.6,Filth!,0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-04 19:37:03.138734+00,102,,340648,rejected,0,0,0,0,0,0.0,4,10,1
276446,0.5,"How about the death penalty for 1st and 2nd degree murder, that would certainly reduce the prison population! It's a sad commentary on our society that the tax dollars of the victims care for the ones that murdered their loved ones! This is just another fine example of the many failures of our elected officials!",0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-10 16:13:57.271560+00,21,,98405,approved,0,0,0,0,0,0.0,4,10,1
5707559,1.0,Timber...hope the speculators get crushed!,0.1428571428571428,0.0,0.0,0.1428571428571428,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-03 13:00:43.900579+00,54,,362463,approved,0,0,0,15,2,0.0,0,7,1
5716239,0.6621621621621622,"WoW!
I write that I voted for Hillary, and I'm PROUD to say it.
And that's the best comeback you have?
Are you still in third grade? Pathetic.",0.0135135135135135,0.0405405405405405,0.0135135135135135,0.6351351351351351,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-04 21:13:43.747420+00,21,5715563.0,361892,approved,0,0,0,0,0,0.0,0,74,1
5914091,0.8333333333333333,"And here I thought even the dumb kids got a schooling this year in Reality vs. Propaganda!

""Obamacare"" IS the conservative health care plan. It's flaws are a direct consequence of its ""market friendly"" approach that does little to nothing to control cost increases by providers. The GOP has no other ideas (short of rationing health care) or they would have proposed them already.

(The left, however, has plenty of workable alternatives should the ACA ever go. After all, this is a ""problem"" only in the U.S.A. as every other country has long ago resolved this issue.)",0.0,0.0,0.1666666666666666,0.8333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-07 15:17:44.459963+00,102,5913726.0,374862,approved,0,0,0,2,2,0.0,0,6,1
795580,0.819672131147541,Trudeau is a complete idiot just like his old man.,0.0327868852459016,0.1639344262295081,0.0655737704918032,0.8032786885245901,0.0327868852459016,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-05 20:54:33.637551+00,54,,160211,approved,0,0,0,9,1,0.0327868852459016,0,61,1
717842,0.8,"Now that looks like a fun concert....... full of rapist, murderers, thieves, and women beaters!!!!",0.0375,0.0375,0.1,0.65,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-16 14:30:00.647584+00,21,,156899,approved,1,0,0,2,2,0.35,6,80,1
879965,0.5,"""None of the women demonstrating against Trump seemed to recall Hillary's vicious verbal attack on women who brought claims against her husband for his sexual misbehavior.""

Let's parse the desperate stupidity of that statement. So, ""none of the women demonstrating against Trump…"" I assume you have some way to prove that.",0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-22 17:49:42.357442+00,54,879648.0,163385,approved,0,0,0,2,1,0.1,4,10,1
882749,1.0,"Nothing stupid about it. I think Trump's target really is terrorism and he simply views Israel and Russia as his most solid partners  against the likes of Islamic State. It's been mentioned that he plans to set up a coalition with the Gulf Cooperation Council, Jordan and Egypt to support counter-terrorism efforts. You could probably add Turkey to this now. The enemy of my enemy....",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-23 06:29:39.759742+00,54,882503.0,163451,approved,0,0,0,2,0,0.0,6,4,1
6272051,0.6,"Who gives a sheet?  Not me, as I will watch the Democrap Party clown protesters' antics on TV.  If violent protesters run amok from the Pearl Harbor/Hickam Base through the Waikiki area, we may receive national and international recognition as an ""illegal alien/immigrant sanctuary"" city.",0.0,0.1,0.4,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-02 09:06:26.823142+00,55,,396073,approved,1,1,0,0,1,0.0,0,10,1
517881,0.7,"It seems what a person says is worse than what a person actually does.  Donald Trump is bombastic, vulgar, and egotistical.  Hillary Clinton laughed after successfully defending the rapist of a 12-year-old girl and publicly attacked women who accused her husband of rape and sexual assault. I'm no fan, but what you see is what you get with Trump.  Clinton, on the other hand, publicly takes the politically expedient course and hopes no one leaks the emails or transcripts that reveal her true beliefs.",0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-09 20:14:29.982208+00,21,,148013,approved,0,0,0,0,0,0.2,4,10,1
6280414,0.7,"""They will not break us"" - the useless catch cry from another pathetic politician. And they will continue saying this to the last man.",0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-03 13:00:41.866107+00,54,,395731,approved,0,0,0,0,0,0.0,6,10,1
6115714,0.5625,Somebody holding you back? I don't think so dumb ass.,0.0375,0.2,0.0,0.525,0.025,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-10 02:44:11.669934+00,105,6111609.0,386171,rejected,0,0,0,0,0,0.125,0,80,1
1070788,0.6,"It turns out now that Scott Pruitt (Trump's EPA Administrator) also used a private email account while Oklahoma AG to hide emails from public disclosure.  He lied about that during his confirmation hearings.  

The Trump swamp deepens with liars.  Good thing for these perjurers (Sessions and Pruitt) that Trump is a liar and a psychotic.  They might be in real trouble in a normal administration!",0.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-03 09:59:13.642239+00,55,,316470,approved,3,0,1,1,0,0.0,0,10,1
6246338,0.7368421052631579,We do give Israel 3 billion each year and they are jerks to us.,0.0263157894736842,0.1710526315789473,0.131578947368421,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-29 17:08:34.173634+00,102,6240378.0,394250,approved,0,0,0,0,0,0.0,0,76,1
5130919,0.7627118644067795,"What a profoundly stupid post. Watch some ISIL videos of them drowning people in cages, blowing their heads off with det cord, and tell me that there are other ways to deal with this hideous group of criminals.",0.0169491525423728,0.1186440677966101,0.0169491525423728,0.7118644067796609,0.0847457627118644,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-13 21:28:39.137392+00,54,5130517.0,326733,approved,0,1,1,3,0,0.0,0,59,1
5973923,0.8333333333333333,When did doing the right thing that is in the best interests of the national and economic security of this country become bungling?  If trannies want the gender reorientation therapy they  should pay for it themselves.  I suspect if the military weren't giving away free sex change operations none of these freaks would be enlisting.,0.0,0.1666666666666666,0.8333333333333333,0.8333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,2017-09-18 15:31:27.757421+00,105,,379101,approved,0,0,0,1,0,0.1666666666666666,10,6,1
6252298,0.5,"Your side seems to like the support of China and Mexico.  After all, you tried to elect a Chinese puppet.",0.0,0.0,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-30 17:20:51.448704+00,13,6252149.0,394975,rejected,0,0,0,0,1,0.0,0,10,1
6044326,0.6,"What cowards. Thy saw the endorsements being pulled and now their protest isn't so important.

Thy sold their integrity for the money.",0.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-28 20:10:10.034759+00,102,,383131,approved,1,0,0,4,1,0.0,0,10,1
5583095,0.6,"YES, Sarsour IS a terrorist IF SHE IS PROMOTING JIHAD AGAINST TRUMP.
http://www.wnd.com/2017/07/trump-supporters-beware-i-am-your-worst-nightmare/

SHE SHOULD BE DEPORTED.  Her Islam is in direct contradiction to our U.S. CONSTITUTION.  WE, THE PEOPLE voted for Donald J. Trump.  SHE HAS NO RIGHT TO REVERSE THAT.  And, in doing so, SHE SHOULD BE INVESTIGATED BY THE FBI.

DEPORT LINDA SARSOUR.",0.0,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-13 01:47:58.954999+00,105,,352715,approved,0,0,0,1,0,0.0,10,10,1
898440,0.6,"Actually, that wasn't the issue. There was a difference between partnering with organizations and welcoming individuals--a pretty continual issue in advocacy activities. It's the ""politics makes strange bedfellows"" issue, sometimes in reverse. The biggest problem lies in the polarization that has occurred surrounding women and women's issues. Some of that has always been the case--women are more interesting to everyone, let's face it, even when it's not a control/freedom issue--and some of it is the result of the politics of the past near fifty years--The Culture Wars. The issue of bodily integrity is really personal to women(!), and having opposing organizations on that issue would likely have made the event contentious in ways that were not originally intended and did not occur. In other words, it was probably the right call to make at this time, although it may not be in the future. 


Complexity is involved, which makes statements like yours unhelpful to finding common ground.",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-26 00:26:10.864484+00,53,898305.0,164101,approved,0,1,0,4,1,0.0,4,10,1
1053599,0.5,"""... campaign overtly encouraged violence and hatred towards immigrants, minorities and women.""

No, it didn't. There is zero evidence of that whatsoever. And Trump is not a ""blatant racist."" Repeating these lies over and over doesn't make them true. It is Trump and his supporters, not the snowflakes, that will Make America Great Again. #MAGA",0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-27 23:28:45.416335+00,13,,315466,approved,0,0,0,4,2,0.0,4,10,1
5277535,0.515625,"The depth of criminal corruption embodied in this buffoon becomes more glaring every day.  Now the embarassment of this spoiled, rich brat accesses the world stage to display for all the absolute idiocy perpetrated by the Republican Traitor Party upon our nation.  Time to deep-six the entire party from any involvement in the governing system.  They are all traitors and determined to destroy our Constitional Republic and all human rights contained therein.  Time for a Revolution.",0.046875,0.0625,0.046875,0.515625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-19 16:20:03.089140+00,21,,335758,rejected,0,0,0,0,0,0.0,0,64,1
5136907,0.7,"214:  My daughter is a chef and graduated at the top of her class.  She works long days sometimes double shifts and often called at the last minute to take another shift cause her male coworker is too high (or drunk) to work.  While she's working, she gets bugged continuously usually some stupid comment (she either has bitchy face or she's hot and ""would she like to sleep with the other chef"").  It never stops and management does nothing.  She finally quit as she was tired of the cat-calls and abuse.  This is why women don't take on those jobs 214, not because they are afraid of work, it's because they don't want to work with these men who seem to get away with this harassment..",0.0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-15 17:50:59.799937+00,54,,327125,approved,0,0,0,12,3,0.1,4,10,1
5967435,0.6,"Harry Truman was right... you can't get rich in politics... unless you're a crook.  Hillary & Slick Willy are lifelong criminals, corrupt to the core.  She's too connected to deep state operatives who will thwart actual investigations into her crimes, but the American people have convicted her in the court of public opinion. And that evil witch will never be President... I hope that fact eats at her cold, dark, evil heart...",0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-17 02:00:36.876224+00,105,,376765,approved,0,0,0,1,0,0.0,4,10,1
801258,0.5,What a self-involved fool. He's deluding himself because he still thinks this is about overturning his election. I wonder what information Putin has on Trump.,0.0,0.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-06 19:40:47.363834+00,21,,160456,approved,0,0,0,20,2,0.0,0,10,1
5289091,0.6,"I get what you're saying, Neo-Nazi GOOD, Muslim BAD...#MAGA",0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-22 23:03:16.714746+00,55,5288614.0,336562,approved,1,0,2,0,0,0.0,4,10,1
502325,1.0,"........many haoles don't see that they are products of and enforcers of a haole worldview that has done irreparable harm to the people here. They don't see that on the rare occasions they get rebuffed for ""being haole"" a lot of the time it isn't because of their skin color, it's because of their attitude. The idea that haole people ""go native"" or even can ""go native"" in Hawaii is ludicrous. The reality is that everyday everyone (haoles and non-haoles alike) has to go haole just to get by (it's just easier for haoles).  It's either ignorant or disingenuous of you to claim that somehow haoles are outsiders here. They run the place.",0.1666666666666666,0.0,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-02 18:54:52.818380+00,22,,147141,approved,0,0,0,2,0,0.0,6,6,1
5945643,0.6,"I think everyone should show up with a mirror for this event. When she starts to blame everything under the sun for her second failed attempt at the presidency hold up you mirror so she can look squarely at it.

It really is sad to see how far she has fallen due to so many around her not willing to tell her the truth. She was and still remains a horrible human being.",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-13 15:16:06.370160+00,102,,376828,approved,0,0,0,1,0,0.0,0,10,1
5262106,0.5,"the french language and culture were destroyed outside of quebec by 150 years of racism and bigotry.  There are 18,000,000 descendants of french canadians and acadians on the continent.  Your 77% to 23 % split was artificially orchestrated by racist anti french bigoted provincial and federal governments.  Canadian Unity was destroyed by those bigots.
harper did absoultely nothing.  You have a serious cause and effect assessment problem if you think harpers ridiculous little nation within a country statement has affected the unity question in canada.
Anyone who is anti-charter is a fascist.",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-16 13:27:30.195523+00,54,5262080.0,334931,approved,4,2,0,0,5,0.0,0,10,1
6208924,0.6060606060606061,why would anyone apologize to this disgusting person.,0.0151515151515151,0.0303030303030303,0.0,0.6212121212121212,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-23 22:56:35.719755+00,54,6208820.0,392481,rejected,0,0,0,0,0,0.0,0,66,1
5795349,0.6,"You missed a key point in the comparison. Mr ""O"".

The left looks for saviors and devils, simplifying their frontal lobe work.

fRANCIS is a savior. Obama is a savior. Hillary is a savior.  Al Gore surely would have been a savior!

Trump, Bush = devils. 

It's just easier for them all around...

Evidence? Just read these forums for - I don't know - maybe 6 minutes to see the tracks of the wide grip Crayolas moving about here.",0.0,0.1,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-18 16:44:39.847608+00,53,5795211.0,367716,approved,1,0,0,0,2,0.0,0,10,1
281836,0.7884615384615384,pathetic!!!!!  like all the others..............show your true colors!!!!!  scared???,0.0384615384615384,0.0384615384615384,0.0,0.75,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-14 14:32:00.578186+00,13,281739.0,59387,rejected,0,0,0,0,0,0.0,4,52,1
1082337,0.8,"Giuliani for AG. Trump is POTUS. Hillary is NOT. Polls are inaccurate. Leftist Americans welcome in Canada....as long as they pass the merit test. Illegals NOT welcome in Canada. All you fools on this board should be working for a living.....not milking the public teet.   Good night, i have anther $50k to make tomorrow.",0.0,0.2,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-06 00:39:04.511709+00,54,,316988,approved,3,0,2,1,2,0.0,0,5,1
5781512,1.0,"Wow, the racist in chief is too cowardly to break up the advisory councils in person. He chooses to take his toys and go home via Twitter.",0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-16 17:49:59.280919+00,102,,367257,approved,1,0,0,13,1,0.0,0,4,1
5949987,0.5,Bill used to alternate holes with Monica but they weren't her nostrils.,0.0,0.1,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-14 01:57:22.861763+00,105,,377553,rejected,0,0,0,0,0,0.5,0,10,1
5451699,0.5,"To what city is he moving? Does not he not kn ow that Texans hang traitors?
As they said in Texas. ""He should have shot himself ! """,0.1,0.0,0.1,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-21 13:39:41.389214+00,105,,346233,approved,0,0,0,0,0,0.0,0,10,1
491978,0.631578947368421,"You missed this part: ""It was not pleasant coming home,"" Coghill said. ""I probably heard it as much as any: 'What are you guys doing down there? Bunch of idiots — you've done nothing, and now you're taking my Permanent Fund away.'""

They need to take their constituents seriously if they want to keep their head in the trough.",0.0263157894736842,0.0921052631578947,0.0526315789473684,0.631578947368421,0.0263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-26 02:48:55.885941+00,21,491957.0,146847,approved,0,0,0,12,0,0.0,0,76,1
6031409,0.8,The only ones who believe military veterans were being treated like crap are the false patriots. I make this comments as a veteran.,0.0,0.2,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-27 01:32:59.764262+00,102,6031071.0,382359,approved,0,0,0,7,5,0.0,4,10,1
759719,0.5,"Ok, it's legal now. 
It is in our society. The laws that stipulate a certain distance from children are rather silly. Kids are smarter than adults when it comes to trying to ""hide"" something from them. Kids are alienated from society by doing such things. They know what a marijuana store is, and they know where they are. I think it is silly to impose regulation on location when there is already a legal age limit for purchase - which is checked and (likely) logged. Why perpetuate such silliness?
Also, some people (just look at alcohol as an example) will lose control over use/consumption. Regulations dictating that a shop can't be any closer to a treatment center than it is to a location where children are seems also silly. Are recovering people no better than children? Do you think that nobody in recovery is going to know where these shops are? Dn't you think that having shops local to recovery centers is a better idea - in the name of showing people that help is available when needed?",0.0,0.2,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-27 18:45:36.250366+00,21,,158625,approved,0,0,0,1,0,0.0,0,10,1
6173723,0.725,"Un-American, religious bigots. When did Americans become such cowards?",0.0125,0.0375,0.4625,0.6875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-18 19:52:46.585299+00,102,,390592,approved,0,0,0,1,0,0.0,0,80,1
